index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
e336ddc8eed200f7c1e1c501f8e680e3,2025-12-09T07:30:01Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Was bedeutet „30 Prozent Regen“? Ihre Entscheidung, ob Sie tagsüber einen Regenschirm mitnehmen, basiert möglicherweise auf einem Prozentsatz, der oft falsch interpretiert wird. Hier ist die wahre Mathematik hinter der Niederschlagswahrscheinlichkeit ...",“Yüzde 30 yağmur” ne demek?,"Gün içinde yanınıza şemsiye alıp almama kararınız, çoğu zaman yanlış yorumlanan bir yüzdeye dayanıyor olabilir. İşte yağış olasılığının arkasındaki gerçek matematik…",What does “30 percent rain” mean? Your decision about whether to take an umbrella with you during the day may be based on a percentage that is often misinterpreted. Here's the real math behind the probability of precipitation...,"Quid ""30 percent pluvia"" intelliguntur? Iudicium tuum de num interdiu umbellam tecum sumas, innitatur recipis quod saepe male intelligitur. Hic est realis math post probabilitatem praecipitatio ...",https://www.haberturk.com/yuzde-30-yagmur-ne-demek-cogumuzun-yanlis-bildigi-hava-tahmini-gercegi-3843257,https://im.haberturk.com/l/2025/12/05/ver1764944283/3843257/jpg/1200x628,,"Yüzde 40lk bir yamur ihtimali, bazen tüm ehir için risk anlamna gelebilir. Ayn oranla ifade edilen farkl senaryolar, hava tahminlerinin neden çou zaman yanl anlaldn açkça ortaya koyuyor.
YAI OLASILI… [+3415 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
f34dd3e7af2ee3364143f416fd6d9149,2025-12-10T19:55:00Z,Precipitation,yağmur,www.hurriyet.com.tr,tr,0.9,"250.000 vertriebene Familien in Gaza sind in abgenutzten Zelten mit Kälte und Überschwemmungen konfrontiert. Berichten zufolge sind mehr als 250.000 Familien, die in abgenutzten Zelten in Lagern im Gazastreifen leben, von Kälte, starkem Regen und Überschwemmungen bedroht.","Gazze'de yerinden edilmiş 250 bin aile, yıpranmış çadırlarda soğuk ve sel felaketiyle karşı karşıya","Gazze Şeridi'ndeki kamplarda, yıpranmış çadırlarda kalan 250 binden fazla ailenin, soğuk, şiddetli yağmur ve sel tehlikesiyle karşı karşıya olduğu bildirildi.","250 thousand displaced families in Gaza face cold and flood in worn-out tents. It has been reported that more than 250 thousand families living in worn-out tents in camps in the Gaza Strip are at risk of cold, heavy rain and floods.","250 milia sedium familiarum Gazae in facie frigoris et diluvii in obsoletis tentoriis. Renuntiatum est plus quam 250 milia familias in tentoriis obsoleta in castris in Gaza Strip habitantes in periculo frigoris, pluviae et inundationum esse.",https://www.hurriyet.com.tr/gundem/gazzede-yerinden-edilmis-250-bin-aile-yipranmis-cadirlarda-soguk-ve-sel-felaketiyle-karsi-karsiya-43049918,https://image.hurimg.com/i/hurriyet/90/0x0/6939d015ef43ba5d5f43cee0.jpg,,"p&gt;Gazze'deki Sivil Savunma Müdürlüü Sözcüsü Mahmud Basal, Telegram üzerinden yapt açklamada, kamplarda yaayan 250 binden fazla yerinden edilmi ailenin, ypranm çadrlarda souk ve iddetli yamur ve se… [+776 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
5abb157c5c01a98dae2dfa7011529550,2025-12-11T04:17:19Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Warnung vor starkem Regen und Schnee. Nach den neuesten Wettervorhersagen von Meteorology; Das Schwarze Meer, der Osten Zentralanatoliens, ist regnerisch, die inneren Teile des östlichen Schwarzen Meeres, der Norden Ostanatoliens, ist schneereich; Im Süden Ostanatoliens und Südostanatoliens wird es heftige Regenfälle geben. Wetter …",Sağanak yağmur ve kar yağışı uyarısı,"Meteoroloji'den yapılan son hava durumu tahminlerine göre; Karadeniz, İç Anadolu'nun doğusu yağmurlu, Doğu Karadeniz'in iç kesimleri, Doğu Anadolu'nun kuzeyi kar yağışlı; Doğu Anadolu'nun güneyi ve Güneydoğu Anadolu ise kuvvetli sağanak yağmurlu olacak. Hava …","Warning for heavy rain and snow. According to the latest weather forecasts from Meteorology; The Black Sea, the east of Central Anatolia is rainy, the inner parts of the Eastern Black Sea, the north of Eastern Anatolia are snowy; There will be heavy showers in the south of Eastern Anatolia and Southeastern Anatolia. Weather …","Monitum de pluvia et nivis. Secundum novissimam tempestatem praenoscere ex Meteorologicis; Mare Ponticum, oriens Anatoliae Centralis pluvium est, interiora Ponti orientalis, septentriones Anatoliae Orientalis nivea sunt; Imbres graves erunt in Meridiano Anatoliae Orientalis et Anatoliae australis. Tempestas ...",https://www.haberturk.com/son-dakika-meteoroloji-den-saganak-yagmur-ve-kar-yagisi-uyarisi-11-aralik-hava-durumu-3844563,https://im.haberturk.com/l/2025/12/11/ver1765426614/3844563/jpg/1200x628,,"Meteoroloji Genel Müdürlüü tarafndan yaplan tahminlere göre: Ülkemiz genelinin parçal ve çok bulutlu, Marmarann kuzeydousu, Dou Akdeniz, ç Anadolunun güney ve dousu, Karadeniz, Dou Anadolunun güney v… [+3804 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
6d337cee764c751f35db9923f0368e1c,2025-12-12T04:21:13Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Warnung vor starkem Regen und Schnee. AKTUELLE NACHRICHTEN WETTER: Nach den neuesten Wettervorhersagen von Meteorology; Es wird erwartet, dass es in den Marmara- und westlichen Schwarzmeerregionen regnerisch und in Ostanatolien schneit. Die Lufttemperaturen bleiben innerhalb der saisonalen Normen",Sağanak yağmur ve kar yağışı uyarısı,"SON DAKİKA HAVA DURUMU: Meteoroloji'den yapılan son hava durumu tahminlerine göre; Marmara, Batı Karadeniz yağmurlu, Doğu Anadolu'nun doğusu ise kar yağışlı olması bekleniyor. Hava sıcaklıkları mevsim normallerinde seyredecek","Warning for heavy rain and snow. BREAKING NEWS WEATHER: According to the latest weather forecasts from Meteorology; It is expected to be rainy in Marmara and Western Black Sea regions, and snowy in Eastern Anatolia. Air temperatures will remain within seasonal norms","Monitum de pluvia et nivis. FRAGMENTUM NUNTII DIES: Secundum recentissimas tempestates praenuntiationes ex Meteorologia; Exspectatur pluvias in Marmara et Ponto Occidentis regiones, et in Anatolia orientali nivosa. Aeris temperaturis intra temporis normas remanebit",https://www.haberturk.com/son-dakika-meteoroloji-den-saganak-yagmur-ve-kar-yagisi-uyarisi-12-aralik-hava-durumu-3844845,https://im.haberturk.com/l/2025/12/12/ver1765513137/3844845/jpg/1200x628,,"Meteoroloji Genel Müdürlüü tarafndan yaplan tahminlere göre: Ülkemizin kuzey, iç ve dou kesimleri parçal ve çok bulutlu, Marmara'nn kuzeyi, Karadeniz (Çorum hariç), Dou Anadolu'nun dousu, Güneydou An… [+3977 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
11a202f5959a7382f00f7e3bbf5267e7,2025-12-12T05:31:20Z,Precipitation,yağmur,www.hurriyet.com.tr,tr,0.9,"Wetterwarnung der Meteorologie: Schnee und starker Regen werden wirksam sein! Für Ankara wurde Zeit gegeben. Den neuesten Wettervorhersagen der Generaldirektion Meteorologie zufolge wird es voraussichtlich im Norden von Marmara, am Schwarzen Meer, im Osten Ostanatoliens, im Osten Südostanatoliens und in den umliegenden Gebieten von Ankara, Çankırı, Yozgat und Bingöl regnen. Regen und Regen…",Meteoroloji'den hava durumu uyarısı: Kar ve sağanak yağış etkili olacak! Ankara için saat verildi,"Meteoroloji Genel Müdürlüğü'nün son hava durumu tahminlerine göre Marmara'nın kuzeyi, Karadeniz, Doğu Anadolu'nun doğusu, Güneydoğu Anadolu'nun doğusu ile Ankara, Çankırı, Yozgat ve Bingöl çevrelerinin yağışlı geçeceği tahmin ediliyor. Yağışların yağmur ve sa…","Weather warning from Meteorology: Snow and heavy rain will be effective! Time was given for Ankara. According to the latest weather forecasts of the General Directorate of Meteorology, it is estimated that the north of Marmara, the Black Sea, the east of Eastern Anatolia, the east of Southeastern Anatolia and the surrounding areas of Ankara, Çankırı, Yozgat and Bingöl will be rainy. Rain and rain…","Tempestas monitum Meteorologicum: Nix et pluvia efficax erunt! Tempus Ancyra datum est. Secundum recentissimas tempestates praenuntiationes Directoratus Generalis Meteorologiae septentriones Marmara, Mare Ponticum, Orientem Anatoliae Orientalis, Orientales Anatoliae Australes et circumiacentes regiones Ankara, Çankırı, Yozgat et Bingöl pluvias futuras esse aestimant. Imber et pluvia…",https://www.hurriyet.com.tr/gundem/meteorolojiden-hava-durumu-uyarisi-kar-ve-saganak-yagis-etkili-olacak-ankara-icin-saat-verildi-43051351,https://image.hurimg.com/i/hurriyet/90/0x0/693ba85cfc453985e14539a4.jpg,,"p&gt;Meteoroloji Genel Müdürlüü tarafndan yaplan tahminlere göre, yurdun kuzey, iç ve dou kesimleri parçal ve çok bulutlu, Marmara'nn kuzeyi, Karadeniz (Çorum hariç), Dou Anadolu'nun dousu, Güneydou … [+4416 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
b369df6d6ddc2449c5b15881912a4fb3,2025-12-14T09:48:00Z,Precipitation,yağmur,www.hurriyet.com.tr,tr,0.9,"Schnee- und Regenwarnung der Meteorologie für die neue Woche. Die Generaldirektion Meteorologie veröffentlichte einen 5-Tage-Wettervorhersagebericht. Den neuesten Prognosen zufolge wird in der neuen Woche in den östlichen und zentralen Teilen des Landes mit Schneefall gerechnet, während in den nördlichen Teilen mit starken Regenfällen zu rechnen ist. Über das Wetter…",Meteoroloji'den yeni hafta için kar ve yağmur uyarısı,Meteoroloji Genel Müdürlüğü tarafından 5 günlük hava tahmin raporu yayınlandı. Yapılan son tahminlere göre yeni haftada yurdun doğu ve iç kesimlerinde kar yağışı beklenirken kuzey kesimlerde ise sağanak yağışın etkili olması bekleniyor. Hava durumuyla ilgili …,"Snow and rain warning from Meteorology for the new week. A 5-day weather forecast report was published by the General Directorate of Meteorology. According to the latest forecasts, snowfall is expected in the eastern and central parts of the country in the new week, while heavy rain is expected to be effective in the northern parts. About the weather…","Nix et pluvia admonitio Meteorologicorum pro nova septimana. Renuntiatio tempestatis V dierum praenuntientur a Directoratu Generali Meteorologiae divulgata. Secundum recentissimas praedictas nix exspectatur in partibus orientalibus et centralibus patriae in nova septimana, cum gravis pluvia in partibus septentrionalibus efficax expectatur. De tempestate…",https://www.hurriyet.com.tr/gundem/meteorolojiden-yeni-haftada-kar-yagmur-ve-firtina-uyarisi-43053765,https://image.hurimg.com/i/hurriyet/90/0x0/693e8710fd291e546bdb5be2.jpg,,p&gt;Meteoroloji Genel Müdürlüü tarafndan yaplan 5 günlük tahminlere göre yeni haftada yurdun kuzey kesimlerinde yamurun dou ve iç kesimlerinde ise kar yann etkili olmas bekleniyor. Özellikle yeni ha… [+1785 chars],,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
add0672e164a84492b56312f869347da,2025-12-15T04:41:50Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Warnung vor starkem Regen und Schnee! Nach den neuesten Wettervorhersagen von Meteorology; Im Osten des Marmarameers sowie im zentralen und östlichen Schwarzen Meer wird es regnen und in den Regionen Westliches Schwarzes Meer, Zentralanatolien und Ostanatolien wird es schneien. Die Lufttemperaturen werden im Landesinneren um 2 bis 4 Grad sinken...",Sağanak yağmur ve kar yağışı uyarısı!,"Meteoroloji'den yapılan son hava durumu tahminlerine göre; Marmara'nın doğusu ile Orta ve Doğu Karadeniz sağanak yağmurlu, Batı Karadeniz ile İç Anadolu ve Doğu Anadolu bölgeleri kar yağışlı olacak. Hava sıcaklıklarının iç kesimlerde 2 ila 4 derece azalacağı …","Warning for heavy rain and snow! According to the latest weather forecasts from Meteorology; It will be rainy in the east of Marmara and the Central and Eastern Black Sea, and it will be snowy in the Western Black Sea, Central Anatolia and Eastern Anatolia regions. Air temperatures will decrease by 2 to 4 degrees in inland areas...","Monitum de pluvia et nive! Secundum novissimam tempestatem praenoscere ex Meteorologicis; Pluviosus erit in oriente Marmara et in Ponto Centrali et Orientali, et in mari occidentali Ponti, Central Anatolia, et regiones Anatoliae Orientalis. Temperatura aeris decrescet per 2 ad 4 gradus in locis mediterraneis ...",https://www.haberturk.com/son-dakika-meteoroloji-den-saganak-yagmur-ve-kar-yagisi-uyarisi-sicakliklar-dusuyor-15-aralik-hava-durumu-3845480,https://im.haberturk.com/l/2025/12/15/ver1765773713/3845480/jpg/1200x628,,"Meteoroloji Genel Müdürlüü tarafndan yaplan tahminlere göre: Ülkemiz genelinin parçal ve çok bulutlu, Marmara ve ç Anadolu'nun dousu, Karadeniz ile Ankara, Çankr, Batman, Siirt, Erzincan, Erzurum, Tu… [+1143 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
5b492f7d62b1d8999e6b35916443fbcb,2025-12-15T06:45:02Z,Precipitation,yağmur,www.hurriyet.com.tr,tr,0.9,"Schnee, Regen, Sturm... Warnung nach Warnung der Meteorologie. Der Wettervorhersagebericht für Montag, den 15. Dezember, wurde von der Generaldirektion Meteorologie veröffentlicht. Den neuesten Prognosen zufolge ist mit starken Regenfällen in den nördlichen Teilen des Landes und mit Schneefällen in den zentralen und östlichen Teilen zu rechnen. Akden…","Kar, yağmur, fırtına... Meteoroloji'den uyarı üstüne uyarı",Hava durumu 15 Aralık Pazartesi tahmin raporu Meteoroloji Genel Müdürlüğü tarafından yayınlandı. Yapılan son tahminlere göre yurdun kuzey kesimlerinde sağanak yağışın iç ve doğu kesimlerde ise kar yağışının etkili olması bekleniyor. Bununla birlikte ise Akden…,"Snow, rain, storm... Warning after warning from Meteorology. The weather forecast report for Monday, December 15 was published by the General Directorate of Meteorology. According to the latest forecasts, heavy rain is expected to be effective in the northern parts of the country and snowfall is expected to be effective in the central and eastern parts. However, Akden…","Nix, pluvia, procella ... Monitum post admonitionem Meteororum. Renuntiatio tempestatis praenuntientur pro die Lunae, mensis Decembris, anno XV a Directoratu Generali Meteorologico divulgata. Secundum recentissimas praedictas pluvias gravis expectatur efficax in partibus septentrionalibus patriae et nix expectatur efficax in partibus centralibus et orientalibus. Sed Akden…",https://www.hurriyet.com.tr/gundem/kar-yagmur-firtina-meteorolojiden-uyari-ustune-uyari-43054450,https://image.hurimg.com/i/hurriyet/90/0x0/693fae6afd291e546bdb6081.jpg,,p&gt;Meteoroloji Genel Müdürlüü tarafndan yaynlanan güncel hava tahmin raporuna göre bugün Bat Karadeniz'in yüksekleri için kuvvetli saanak ve Akdeniz'in iç kesimleri için ise kuvvetli frtna uyars ya… [+4906 chars],,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
abd5612c0aa26c08a642099108e706cd,2025-12-16T04:28:14Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Warnung vor starkem Regen und Schnee! Nach den neuesten Wettervorhersagen von Meteorology; Im Schwarzen Meer und im Osten Südostanatoliens wird es starken Regen geben, in den zentralen und östlichen Teilen Zentralanatoliens sowie im Norden und Osten Ostanatoliens wird es schneien. Die Lufttemperaturen liegen unter den saisonalen Normen …",Sağanak yağmur ve kar yağışı uyarısı!,"Meteoroloji'den yapılan son hava durumu tahminlerine göre; Karadeniz ve Güneydoğu Anadolu'nun doğusu sağanak yağmurlu, İç Anadolu'nun orta ve doğu kesimleri ile Doğu Anadolu'nun kuzey ve doğusu kar yağışlı olacak. Hava sıcaklıkları mevsim normalleri altında s…","Warning for heavy rain and snow! According to the latest weather forecasts from Meteorology; There will be heavy rain in the Black Sea and the east of Southeastern Anatolia, and there will be snow in the central and eastern parts of Central Anatolia and the north and east of Eastern Anatolia. Air temperatures are below seasonal norms…","Monitum de pluvia et nive! Secundum novissimam tempestatem praenoscere ex Meteorologicis; Pluviae graves erunt in Ponto Ponti et Orientales Anatoliae Australes, et nives erunt in partibus Anatoliae centralis et orientalis et septentrionalis et orientalis Anatoliae orientalis. Aeris temperaturae infra temporis normae sunt…",https://www.haberturk.com/son-dakika-donacagiz-meteoroloji-den-saganak-yagmur-ve-kar-yagisi-uyarisi-sicakliklar-mevsim-normali-altinda-son-dakika-hava-durumu-3845772,https://im.haberturk.com/l/2025/12/16/ver1765859223/3845772/jpg/1200x628,,"Meteoroloji Genel Müdürlüü tarafndan yaplan tahminlere göre: Ülkemizin kuzey, iç ve dou kesimlerinin parçal ve çok bulutlu, Orta ve Dou Karadeniz kylar ile Bartn, Sinop, Karabük, Batman, Mardin ve Si… [+1187 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
a268994f59f3f1701f03bd6b98a72b7f,2025-12-16T04:29:26Z,Precipitation,yağmur,www.hurriyet.com.tr,tr,0.9,"Achten Sie auf diese Provinzen! Schnee-, Schauer- und Sturmwarnung von der Meteorologie. Nach den neuesten Wettervorhersagen der Generaldirektion Meteorologie wird es an den Küsten des zentralen und östlichen Schwarzen Meeres und in der Umgebung von Bartın, Sinop, Karabük, Batman, Mardin und Siirt Regen und Schauer geben, im Osten Zentralanatoliens, in den inneren Teilen des zentralen und östlichen Schwarzen Meeres, im Osten Anatoliens...","Bu iller dikkat! Meteoroloji'den kar, sağanak ve fırtına uyarısı","Meteoroloji Genel Müdürlüğü'nün son hava durumu tahminlerine göre Orta ve Doğu Karadeniz kıyıları ile Bartın, Sinop, Karabük, Batman, Mardin ve Siirt çevreleri yağmur ve sağanak, İç Anadolu’nun doğusu, Orta ve Doğu Karadeniz’in iç kesimleri, Doğu Anadolu’nun …","Watch out for these provinces! Snow, showers and storm warning from Meteorology. According to the latest weather forecasts of the General Directorate of Meteorology, the Central and Eastern Black Sea coasts and the surroundings of Bartın, Sinop, Karabük, Batman, Mardin and Siirt will experience rain and showers, the east of Central Anatolia, the inner parts of the Central and Eastern Black Sea, the eastern Anatolia...","Has provincias cave! Nives, imbres et procellae admonitio Meteororum. Secundum recentissimas tempestates praenuntiationes directoratus generalis Meteorologiae, maritimae centralis et orientalis Ponti Euxini et circumstantiae Bartın, Sinop, Karabük, Batman, Mardin et Siirt pluvias et imbres experientur, Orientales Anatoliae Centralis, partes interiores Ponti Centralis et Orientalis, Anatolia orientalis.",https://www.hurriyet.com.tr/gundem/bu-iller-dikkat-meteorolojiden-kar-saganak-ve-firtina-uyarisi-43055468,https://image.hurimg.com/i/hurriyet/90/0x0/6940dff2c419bff4f1a8e533.jpg,,"p&gt;Meteoroloji Genel Müdürlüü tarafndan yaplan tahminlere göre: yurdun kuzey, iç ve dou kesimlerinin parçal ve çok bulutlu, Orta ve Dou Karadeniz kylar ile Bartn, Sinop, Karabük, Batman, Mardin ve … [+4777 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
c563d9128c127f1b1dc4f25c5986701e,2025-12-21T12:44:44Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Die Lösung ist die Regenwassernutzung. Wir reden weiterhin über Durst mitten im Winter, wenn die Dämme voll sein sollten. Experten warnen: Die Lösung heißt Regenwassernutzung. Esra Toptaş schrieb...",Çare yağmur suyu hasadı,Barajların dolu olması gereken kışın ortasında susuzluğu konuşmaya devam ediyoruz. Uzmanlar uyarıyor: Çare yağmur suyu hasadı. Esra Toptaş yazdı...,"The solution is rainwater harvesting. We continue to talk about thirst in the middle of winter, when the dams should be full. Experts warn: The solution is rainwater harvesting. Esra Toptaş wrote...","Solutio messis aquae pluvialis. Loqui pergimus de siti media hyeme, cum matribus sint plenae. Periti monent: Solutio est aqua pluvialis messis. Esra Toptaş scripsit...",https://www.haberturk.com/care-yagmur-suyu-hasadi-3847246,https://im.haberturk.com/l/2025/12/21/ver1766321082/3847246/jpg/1200x628,,"Kn ortasndayz ancak yasz bir sezon geçiyor ve birçok ehir susuzluk tehlikesiyle kar karya.
Kurakla kar alnacak önlemlerin banda da yamur suyu hasad geliyor elbette. Su Politikalar Dernei Bakan Dursu… [+2643 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
91aab4004f6c52c9fcb57fb8a7c81ec5,2025-12-22T07:02:02Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Regenüberraschung nach kalten und trockenen Tagen! Nach kalten und trockenen Tagen startete die Megacity Istanbul mit Regen in die Woche. Es wird erwartet, dass es an bestimmten Stellen der Stadt den ganzen Tag über weiterhin stark regnen wird.",Soğuk ve kurak günlerin ardından yağmur sürprizi!,"Soğuk ve kurak günlerin ardından megakent İstanbul, haftaya yağmurla başladı. Yağışın gün boyu kentin belirli noktalarında aralıklarla etkili olmaya devam etmesi bekleniyor","Rain surprise after cold and dry days! After cold and dry days, megacity Istanbul started the week with rain. Rain is expected to continue to be effective at certain points of the city throughout the day.","Pluet mirum post dies frigidos et siccos! Post dies frigidos et siccos, megacity Istanbul hebdomadam cum pluvia incepit. Imber expectatur ut in quibusdam urbis punctis per diem efficax permanere possit.",https://www.haberturk.com/soguk-ve-kurak-gunlerin-ardindan-istanbul-da-yagmur-surprizi-3847381,https://im.haberturk.com/l/2025/12/22/ver1766386918/3847381/jpg/1200x628,,"stanbul'da haftann ilk i gününde yamur etkisini sürdürüyor.
DHA'nn haberine göre stanbulda gece saatlerinde balayan yamur sabah saatlerinde de ekili olmaya devam ediyor.
Taksim'de de yamur sabah sa… [+563 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
bddfe9726f2a2c1227f0d44649763fc1,2025-12-24T22:10:01Z,Precipitation,yağmur,www.hurriyet.com.tr,tr,0.9,"Aufmerksamkeit! Istanbuler Schneeregenwarnung der Meteorologie. Es wird geschätzt, dass sich der Schneeregen, der am Samstag, dem 27. Dezember, in den höheren Teilen der anatolischen Seite in Istanbul erwartet wird, am Montag, dem 29. Dezember, in der gesamten Provinz ausbreiten wird und es in den höheren Teilen Schneefall geben wird.",Dikkat! Meteorolojiden İstanbul karla karışık yağmur uyarısı,"İstanbul'da 27 Aralık Cumartesi günü Anadolu Yakası'nın yüksek kesimlerinde beklenen karla karışık yağmurun, 29 Aralık Pazartesi günü il geneline yayılacağı ve yüksek kesimlerde kar yağışının görüleceği tahmin ediliyor.","Attention! Istanbul sleet warning from meteorology. It is estimated that the sleet expected in the higher parts of the Anatolian Side in Istanbul on Saturday, December 27 will spread throughout the province on Monday, December 29 and snowfall will be seen in the higher parts.","Attendite! Istanbul pruina admonitio meteororum. Aestimatur pruinam expectatam in partibus Anatoliae in Istanbul superioribus die Sabbati, 27 Decembris, per provinciam die Lunae, 29 Decembris, et nix in partibus superioribus apparebit.",https://www.hurriyet.com.tr/gundem/dikkat-meteorolojiden-istanbul-karla-karisik-yagmur-uyarisi-43065666,https://static.hurriyet.com.tr/static/images/hurriyet/share-img-new.png,,"p&gt;Meteoroloji 1. Bölge Müdürlüü stanbul Bölge Tahmin ve Erken Uyar Merkezinden yaplan açklamaya göre, 26 Aralk Cuma gününden itibaren Marmara Bölgesinin souk ve yal havann etkisi altna girmesi bek… [+1251 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
70f23d16b68cb7db3277b587550be971,2025-12-24T22:25:32Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Graupelwarnung für Istanbul. Es wird geschätzt, dass sich der Schneeregen, der am Samstag, dem 27. Dezember in Istanbul in den höheren Teilen der anatolischen Seite erwartet wird, am Montag, dem 29. Dezember, in der gesamten Provinz ausbreiten wird und es in den höheren Teilen zu Schneefall kommen wird.",İstanbul için karla karışık yağmur uyarısı,"İstanbul'da 27 Aralık Cumartesi günü Anadolu Yakası'nın yüksek kesimlerinde beklenen karla karışık yağmurun, 29 Aralık Pazartesi günü il geneline yayılacağı ve yüksek kesimlerde kar yağışının görüleceği tahmin ediliyor","Sleet warning for Istanbul. It is estimated that the sleet expected in the higher parts of the Anatolian Side on Saturday, December 27 in Istanbul will spread throughout the province on Monday, December 29 and snowfall will be seen in the higher parts.","Sleet admonitio Istanbul. Aestimatur pruinam expectatam in partibus Anatoliae partibus superioribus die Sabbati, 27 Decembris in Istanbul per provinciam die Lunae, 29 Decembris, et nix in partibus superioribus apparebit.",https://www.haberturk.com/meteoroloji-den-istanbul-icin-karla-karisik-yagmur-uyarisi-3848218,https://im.haberturk.com/l/2025/12/25/ver1766615190/3848218/jpg/1200x628,,"Meteoroloji 1. Bölge Müdürlüü stanbul Bölge Tahmin ve Erken Uyar Merkezinden yaplan açklamaya göre, 26 Aralk Cuma gününden itibaren Marmara Bölgesinin souk ve yal havann etkisi altna girmesi bekleniy… [+1221 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
cddd5f21a692254c914e9aef58544802,2025-12-25T04:37:44Z,Precipitation,yağmur,www.haberturk.com,tr,0.9,"Warnung vor starkem Regen! Achten Sie auf diese Bereiche. Nach den neuesten Wettervorhersagen von Meteorology; Es wird Gewitter im Marmaragebiet, in der Ägäis, im westlichen Mittelmeer, im westlichen Zentralanatolien und in den Küstengebieten des zentralen und östlichen Schwarzen Meeres geben. Während in anderen Regionen Nebel und Dunst zu erwarten sind, sind Südostanatolien und Ost…",Sağanak yağmur uyarısı! Bu bölgeler dikkat,"Meteoroloji'den yapılan son hava durumu tahminlerine göre; Marmara, Ege, Batı Akdeniz, İç Anadolu'nun batısı ile Orta ve Doğu Karadeniz'in kıyı kesimleri gök gürültülü sağanak yağmurlu olacak. Diğer bölgelerde sis ve pus beklenirken, Güneydoğu Anadolu ve Doğu…","Heavy rain warning! Watch out for these areas. According to the latest weather forecasts from Meteorology; There will be thunderstorms in the Marmara, Aegean, Western Mediterranean, western Central Anatolia and coastal areas of the Central and Eastern Black Sea. While fog and haze are expected in other regions, Southeastern Anatolia and Eastern…","Imber gravis admonitio! His locis cave. Secundum novissimam tempestatem praenoscere ex Meteorologicis; Tonitruum erunt in Marmara, Aegaeo, Mediterraneo Occidentali, Anatolia Media occidentali et maritima Ponti Medii et Orientalis. Dum nebula et obducto exspectantur in aliis regionibus, Anatolia australis et orientalis…",https://www.haberturk.com/son-dakika-meteoroloji-den-saganak-yagmur-uyarisi-bu-bolgeler-dikkat-25-aralik-hava-durumu-3848228,https://im.haberturk.com/l/2025/12/25/ver1766637437/3848228/jpg/1200x628,,"Meteoroloji Genel Müdürlüü tarafndan yaplan tahminlere göre: Ülkemiz genelinin parçal, yer yer çok bulutlu, Marmara, Ege, Bat Akdeniz, ç Anadolunun güney ve bats, Orta ve Dou Karadeniz kylar, Zonguld… [+656 chars]",,2025-12-29 05:19:01+00:00,wmo,New Zealand,NZ,Oceania
